order_item_id,order_id,product_id,quantity,price_per_unit
3753,1914,B09XB7DPW1,3,8676.53
3754,1915,B01J1CFO5I,3,295.12
3755,1915,B09YLX91QR,3,171.87
3756,1916,B09YLYB9PB,4,142.13
3757,1917,B08VB57558,5,36593.82
3758,1917,B09P1MFKG1,3,964.69
3759,1918,B081NHWT6Z,5,293.5
3760,1919,B07GVR9TG7,4,2470.05
3761,1919,B07WGMMQGP,1,15870.09
3762,1919,B08RDWBYCQ,1,546.23
3763,1920,B07J2BQZD6,4,190.16
3764,1921,B09JN37WBX,3,312.79
3765,1921,B078JT7LTD,3,6016.15
3766,1922,B08YK7BBD2,5,420.34
3767,1923,B08MC57J31,2,1457.1
3768,1923,B0B7DHSKS7,5,3670.44
3769,1924,B08H673XKN,5,3210.77
3770,1924,B00H3H03Q4,3,1119.38
3771,1924,B00P93X0VO,1,109.67
3772,1925,B0832W3B7Q,1,1737.48
3773,1926,B01DGVKBC6,5,273.73
3774,1926,B076VQS87V,3,439.18
3775,1927,B07JGCGNDG,2,6771.92
3776,1927,B0B4F2XCK3,4,12380.71
3777,1928,B07WG8PDCW,1,344.47
3778,1928,B0B1NX6JTN,5,1521.11
3779,1928,B0756CLQWL,3,1621.85
3780,1929,B07CD2BN46,5,423.48
3781,1929,B0B3RS9DNF,4,1963.01
3782,1930,B015ZXUDD0,1,459.97
3783,1931,B00RFWNJMC,4,189.3
3784,1931,B098QXR9X2,5,2426.62
3785,1931,B0B59K1C8F,1,173.53
3786,1932,B0B9RZ4G4W,4,775.56
3787,1932,B07D8VBYB4,5,5839.53
3788,1933,B01M5967SY,1,375.19
3789,1934,B09JN37WBX,3,303.64
3790,1934,B07H3N8RJH,1,3610.75
3791,1934,B08YRMBK9R,3,3224.55
3792,1935,B0B1YZ9CB8,1,32308.18
3793,1935,B073BRXPZX,2,276.1
3794,1936,B08CF3B7N1,2,151.9
3795,1936,B08RZ12GKR,1,205.13
3796,1937,B09XJ5LD6L,2,23712.86
3797,1938,B0BBN4DZBD,5,6475.72
3798,1938,B0123P3PWE,5,976.08
3799,1939,B01CS4A5V4,2,668.72
3800,1940,B09VGS66FV,1,1307.93
3801,1941,B07LDN9Q2P,3,857.68
3802,1941,B09CTWFV5W,4,6852.26
3803,1942,B09F3PDDRF,4,342.1
3804,1942,B09X7DY7Q4,3,915.77
3805,1942,B07Y1RCCW5,1,1140.25
3806,1943,B071VMP1Z4,3,384.6
3807,1943,B08YDFX7Y1,4,286.09
3808,1943,B08CTNJ985,4,308.97
3809,1944,B01GZSQJPA,5,3545.41
3810,1945,B071VMP1Z4,2,390.6
3811,1945,B01KK0HU3Y,3,877.37
3812,1946,B09MQ9PDHR,3,952.42
3813,1946,B07D2NMTTV,4,3144.57
3814,1946,B005FYNT3G,4,277.63
3815,1947,B08QHLXWV3,1,6710.61
3816,1947,B0BR4F878Q,4,1391.51
3817,1947,B08D77XZX5,4,583.36
3818,1948,B0BNLFQDG2,2,921.97
3819,1948,B0BDZWMGZ1,4,1162.43
3820,1948,B08MZNT7GP,3,11883.97
3821,1949,B09FHHTL8L,2,82.32
3822,1949,B00GG59HU2,5,457.78
3823,1949,B08QX1CC14,1,6971.78
3824,1950,B0926V9CTV,2,84.8
3825,1950,B07GWTWFS2,4,1643.02
3826,1951,B082T6V3DT,5,773.25
3827,1951,B08PZ6HZLT,5,8833.72
3828,1951,B08JV91JTK,4,465.3
3829,1952,B00NH11PEY,3,193.22
3830,1952,B08T8KWNQ9,4,1398.81
3831,1953,B08Y1SJVV5,1,95.67
3832,1953,B097RJ867P,1,8709.78
3833,1954,B00GE55L22,2,291.53
3834,1955,B0BBN4DZBD,3,6297.43
3835,1955,B0B21XL94T,5,21896.41
3836,1956,B075ZTJ9XR,3,267.04
3837,1957,B08D11DZ2W,5,1450.21
3838,1957,B08Y55LPBF,3,32393.8
3839,1957,B072J83V9W,2,8731.41
3840,1958,B00GGGOYEU,4,293.63
3841,1958,B07T5DKR5D,5,147.31
3842,1959,B09ZPM4C2C,4,10749.88
3843,1959,B07VNFP3C2,3,746.05
3844,1960,B00YMJ0OI8,3,2092.78
3845,1960,B0B3MWYCHQ,3,2933.04
3846,1961,B08G1RW2Q3,3,286.6
3847,1961,B08CHZ3ZQ7,5,597.15
3848,1961,B09XJ1LM7R,4,395.6
3849,1962,B08CGW4GYR,4,357.21
3850,1962,B081RLM75M,2,365.41
3851,1963,B009P2LITG,2,2124.43
3852,1964,B01J0XWYKQ,2,578.87
3853,1964,B01M265AAK,5,3564.23
3854,1964,B01NBX5RSB,3,746.8
3855,1965,B081B1JL35,1,999.32
3856,1965,B00B3VFJY2,5,971.18
3857,1965,B09JFR8H3Q,1,207.9
3858,1966,B098NS6PVG,1,194.62
3859,1966,B084MZXJNK,1,1546.43
3860,1967,B00N1U9AJS,5,124.43
3861,1968,B086WMSCN3,5,1189.24
3862,1968,B09NL7LBWT,2,1062.77
3863,1968,B0B244R4KB,5,982.8
3864,1969,B07SBGFDX9,5,116
3865,1969,B0B3DV7S9B,1,201.52
3866,1970,B075ZTJ9XR,1,265.61
3867,1970,B00URH5E34,5,37.58
3868,1971,B06XGWRKYT,2,7758.18
3869,1971,B07XJYYH7L,4,319.75
3870,1972,B0859M539M,4,1658.84
3871,1973,B00H3H03Q4,2,1081.63
3872,1973,B08G28Z33M,3,392.03
3873,1973,B00NW4UWN6,2,1042.82
3874,1974,B09KGV7WSV,5,2024.16
3875,1974,B09XB1R2F3,1,170.64
3876,1974,B07GVGTSLN,4,321.82
3877,1975,B09VZBGL1N,2,95.05
3878,1976,B07WKB69RS,3,2068.71
3879,1977,B08PSVBB2X,2,392.02
3880,1977,B08243SKCK,4,183.52
3881,1978,B09GFLXVH9,5,6394.04
3882,1979,B0B3MQXNFB,5,55.64
3883,1980,B00V4BGDKU,2,1045.78
3884,1980,B0BQRJ3C47,4,248.13
3885,1980,B0B4HKH19N,4,245.57
3886,1981,B00ABMASXG,4,524.31
3887,1981,B07SRM58TP,4,1610.23
3888,1982,B00Y4ORQ46,3,720.74
3889,1982,B09GFN8WZL,1,370.77
3890,1983,B08H21B6V7,5,2585.94
3891,1984,B08K36NZSV,3,482.3
3892,1985,B07ZKD8T1Q,1,1481.88
3893,1986,B0B6F98KJJ,5,21052.72
3894,1987,B0BJ966M5K,2,4827.82
3895,1988,B09BW334ML,2,340.93
3896,1989,B09LHZSMRR,1,16309.34
3897,1990,B00N1U7JXM,1,88.55
3898,1991,B00GHL8VP2,1,3368.3
3899,1991,B07SPVMSC6,2,1361.54
3900,1992,B08H21B6V7,4,2525.21
3901,1992,B08Y1SJVV5,4,94.12
3902,1993,B08PPHFXG3,1,169.82
3903,1993,B086WMSCN3,3,1183.79
3904,1994,B07MP21WJD,1,238.1
3905,1994,B097R4D42G,4,4982.14
3906,1995,B078XFKBZL,3,592.04
3907,1995,B01F262EUU,4,932.91
3908,1996,B0B53DS4TF,5,4758.87
3909,1996,B097R2V1W8,4,2505.68
3910,1996,B09LHZSMRR,4,16630.79
3911,1997,B08CFCK6CW,1,1149.11
3912,1998,B09NL4DJ2Z,3,137.2
3913,1999,B09ZDVL7L8,1,2139.86
3914,1999,B09P858DK8,5,468.48
3915,1999,B07YR26BJ3,3,1149.89
3916,2000,B0BCKJJN8R,5,3525.53
3917,2000,B07VZH6ZBB,3,7780.95
3918,2000,B08CTNJ985,3,322.24
3919,2001,B09NNHFSSF,3,1966.89
3920,2002,B0B19VJXQZ,4,26890.44
3921,2002,B08TGG316Z,3,981.86
3922,2002,B0BPJBTB3F,4,1298.9
3923,2003,B09P18XVW6,5,2403.82
3924,2003,B08XXF5V6G,3,28507.91
3925,2004,B09SGGRKV8,2,190.74
3926,2005,B09R83SFYV,3,1449.75
3927,2005,B07X2L5Z8C,1,1434.55
3928,2005,B00E9G8KOY,5,593.62
3929,2006,B09NL7LBWT,1,1081.83
3930,2006,B00H0B29DI,3,2102.79
3931,2006,B09MQ9PDHR,1,948.44
3932,2007,B08JKPVDKL,3,271.89
3933,2007,B09Z6WH2N1,2,94.54
3934,2007,B079S811J3,1,1980.8
3935,2008,B084PJSSQ1,4,1277.31
3936,2009,B09Q8HMKZX,3,256.36
3937,2009,B07Y5FDPKV,4,1718.92
3938,2010,B09MKP344P,1,8119.03
3939,2011,B083RCTXLL,4,647.38
3940,2012,B07Y1RCCW5,3,1153.43
3941,2012,B07F1P8KNV,3,314.44
3942,2012,B08XMSKKMM,4,792.73
3943,2013,B0846D5CBP,5,1241.85
3944,2013,B01MRARGBW,2,196.13
3945,2014,B08235JZFB,4,839.56
3946,2015,B09MTLG4TP,1,452.08
3947,2015,B01EZ0X3L8,4,707.96
3948,2015,B07CWNJLPC,5,487.05
3949,2016,B0B2PQL5N3,4,222.62
3950,2017,B004IO5BMQ,4,676.8
3951,2018,B088GXTJM3,5,678.54
3952,2018,B081NHWT6Z,1,297.38
3953,2018,B07222HQKP,4,642.73
3954,2019,B09QS9X16F,1,12613.8
3955,2019,B07YWS9SP9,3,579.28
3956,2019,B09BNXQ6BR,4,2702.94
3957,2020,B082T6GXS5,5,959.99
3958,2021,B0B2CPVXHX,3,363.6
3959,2021,B09T39K9YL,1,19905.3
3960,2022,B0B61GCHC1,1,195.09
3961,2022,B09Z7YGV3R,1,263.53
3962,2022,B0814ZY6FP,4,896.7
3963,2023,B01C8P29N0,4,619.98
3964,2023,B074CWD7MS,5,1516.45
3965,2023,B0123P3PWE,4,964.24
3966,2024,B09XB1R2F3,2,178.91
3967,2024,B088WCFPQF,4,1048.74
3968,2024,B0B7L86YCB,1,160.43
3969,2025,B086JTMRYL,3,1490.67
3970,2025,B00SH18114,4,157.67
3971,2026,B09ZQK9X8G,1,2970.07
3972,2026,B09GFPVD9Y,2,8253.36
3973,2026,B0B2PQL5N3,1,221.2
3974,2027,B00F159RIK,5,481.08
3975,2028,B09C6HXFC1,1,940.44
3976,2028,B08DCVRW98,1,206.42
3977,2028,B00H0B29DI,5,2151.79
3978,2029,B0B8ZWNR5T,1,78.98
3979,2029,B07GMFY9QM,3,375.91
3980,2030,B07MSLTW8Z,2,521.67
3981,2030,B0B4F1YC3J,1,13420.69
3982,2030,B08WLY8V9S,3,412.53
3983,2031,B008YW8M0G,3,761.1
3984,2031,B09P858DK8,3,476.54
3985,2032,B09XHXXCFH,5,3531.37
3986,2032,B00KXULGJQ,1,1843.74
3987,2033,B083RCTXLL,1,676.91
3988,2034,B087JWLZ2K,1,23848.27
3989,2035,B07F1P8KNV,5,313.76
3990,2036,B07VX71FZP,4,1157.31
3991,2037,B004IO5BMQ,2,668.5
3992,2038,B07T9FV9YP,5,715.89
3993,2038,B081NHWT6Z,2,294.37
3994,2039,B09NL4DCXK,5,246.94
3995,2040,B00LY12TH6,5,228.35
3996,2041,B06XMZV7RH,1,307.49
3997,2041,B07P434WJY,2,536.98
3998,2042,B09QGZM8QB,2,392.13
3999,2042,B0BLV1GNLN,1,6328.57
4000,2042,B0B15GSPQW,5,46710.19
4001,2043,B07N8RQ6W7,4,131.57
4002,2044,B07JB2Y4SR,5,87.27
4003,2044,B09NL4DJ2Z,2,134.16
4004,2045,B0BB3CBFBM,3,28727.97
4005,2045,B0B97D658R,3,488.56
4006,2045,B0B2DJ5RVQ,2,666.14
4007,2046,B01I1LDZGA,2,1469.85
4008,2047,B082ZQ4479,4,3678.95
4009,2047,B08W56G1K9,3,95.84
4010,2047,B01GGKZ0V6,2,322.96
4011,2048,B07JH1CBGW,3,639.61
4012,2048,B07RD611Z8,4,1720.4
4013,2048,B09P8M18QM,3,1365.77
4014,2049,B08KDBLMQP,3,1263.04
4015,2049,B0BCKWZ884,2,520.95
4016,2050,B00E3DVQFS,4,852.75
4017,2051,B01D5H8ZI8,4,218.99
4018,2051,B096YCN3SD,3,530.6
4019,2051,B08TGG316Z,5,991.47
4020,2052,B0BM4KTNL1,3,666.58
4021,2052,B077BTLQ67,5,2672.82
4022,2053,B0BDYW3RN3,1,1979
4023,2053,B09XB1R2F3,1,178.17
4024,2053,B097XJQZ8H,3,2381.21
4025,2054,B0BGPN4GGH,5,1066.78
4026,2054,B078W65FJ7,4,810.34
4027,2054,B0188KPKB2,4,3549.67
4028,2055,B08CZHGHKH,2,494.99
4029,2055,B08WKFSN84,2,369.68
4030,2056,B00LM4X3XE,5,85.99
4031,2057,B094DQWV9B,5,146.83
4032,2057,B07J9KXQCC,1,933.17
4033,2057,B098QXR9X2,2,2485.18
4034,2058,B07L5L4GTB,3,302.52
4035,2058,B08235JZFB,3,815.56
4036,2058,B09MY4W73Q,3,467.85
4037,2059,B009P2LITG,1,2154.19
4038,2059,B08CTQP51L,2,373.73
4039,2060,B0BNQMF152,1,489.65
4040,2060,B08498H13H,1,1502.06
4041,2060,B08C4Z69LN,5,1765.75
4042,2061,B00CEQEGPI,4,1317.72
4043,2062,B07WMS7TWB,2,621.15
4044,2062,B07GLSKXS1,3,1172.88
4045,2062,B09T39K9YL,5,19958.28
4046,2063,B07H8W9PB6,1,173.31
4047,2064,B08ZJDWTJ1,1,4023.65
4048,2064,B0B3MQXNFB,1,56.2
4049,2064,B09YHLPQYT,3,240.61
4050,2065,B0926V9CTV,4,87.69
4051,2065,B0BG62HMDJ,4,487.4
4052,2065,B0B86CDHL1,2,333.92
4053,2066,B0B3MWYCHQ,2,2987.97
4054,2067,B07DZ986Q2,5,7470.64
4055,2067,B00RGLI0ZS,4,440.42
4056,2067,B0B4HKH19N,4,247.16
4057,2068,B07W7Z6DVL,1,1436.33
4058,2069,B08N6P8G5K,3,6601.17
4059,2070,B00935MD1C,4,2717.22
4060,2070,B09J2MM5C6,4,270.09
4061,2071,B008QTK47Q,5,1585
4062,2072,B08Y1TFSP6,3,146.46
4063,2072,B0B2PQL5N3,3,224.14
4064,2072,B07Z1Z77ZZ,2,445.39
4065,2073,B07XJWTYM2,3,1597.9
4066,2073,B08VGFX2B6,4,171.61
4067,2073,B0949FPSFY,2,767.09
4068,2074,B09TMZ1MF8,5,1645.02
4069,2075,B09SDDQQKP,3,1794.17
4070,2076,B07YFWVRCM,4,2259.2
4071,2076,B07KKJPTWB,2,1578.71
4072,2077,B07DL1KC3H,4,298.52
4073,2077,B01KK0HU3Y,1,878.04
4074,2077,B0811VCGL5,3,9895.14
4075,2078,B08GJNM9N7,5,286.09
4076,2079,B0148NPH9I,4,2618.76
4077,2080,B08TDJNM3G,4,56.85
4078,2081,B08CHKQ8D4,1,694.83
4079,2081,B09Q8HMKZX,1,253.87
4080,2081,B00B3VFJY2,4,969.2
4081,2082,B08L879JSN,4,6175.66
4082,2083,B08B42LWKN,5,14301.8
4083,2083,B0974H97TJ,1,294.09
4084,2083,B082T6V3DT,5,777.06
4085,2084,B086WMSCN3,2,1165.49
4086,2084,B0B82YGCF6,4,882.4
4087,2084,B09TMZ1MF8,4,1647.74
4088,2085,B07GNC2592,5,598.08
4089,2085,B0BJ966M5K,1,4900.12
4090,2085,B0BJ6P3LSK,5,4801.71
4091,2086,B08FB2LNSZ,5,1461.36
4092,2086,B0BMZ6SY89,1,863.9
4093,2086,B09X76VL5L,1,1535.13
4094,2087,B07Q7561HD,5,148.5
4095,2087,B08CT62BM1,2,293.58
4096,2088,B086199CWG,5,3198.89
4097,2088,B071VMP1Z4,2,392.14
4098,2089,B082ZQ4479,1,3684
4099,2089,B07CD2BN46,2,419.94
4100,2090,B0B2CWRDB1,3,5946.72
4101,2090,B07KCMR8D6,5,48.91
4102,2090,B01D5H8LDM,5,479.83
4103,2091,B09Z6WH2N1,2,93.86
4104,2092,B0123P3PWE,4,976.13
4105,2093,B0746N6WML,1,338.49
4106,2093,B07S851WX5,4,1298.59
4107,2093,B07YNHCW6N,5,544.37
4108,2094,B086WMSCN3,3,1185.88
4109,2094,B00RFWNJMC,2,185.41
4110,2094,B096VF5YYF,4,2933.65
4111,2095,B0B23LW7NV,2,963.37
4112,2095,B008LN8KDM,1,1758.52
4113,2095,B0BK1K598K,4,661.41
4114,2096,B08PKBMJKS,5,193.95
4115,2097,B09QS8V5N8,4,12916.19
4116,2097,B08SJVD8QD,2,373.42
4117,2097,B09XTQFFCG,4,2586.91
4118,2098,B0BMTZ4T1D,1,751.34
4119,2099,B09B125CFJ,5,347.84
4120,2099,B08GYG6T12,3,428.34
4121,2100,B092JHPL72,1,241.25
4122,2101,B09NL7LBWT,1,1072.04
4123,2102,B00LY17RHI,4,218.32
4124,2102,B00NW4UWN6,5,1016.58
4125,2103,B0836JGZ74,2,1025.54
4126,2104,B09YV3K34W,2,2095.55
4127,2105,B00H47GVGY,3,1155.23
4128,2105,B07XLML2YS,2,2436.96
4129,2105,B00LY17RHI,1,216.43
4130,2106,B00K32PEW4,4,508.6
4131,2107,B083J64CBB,2,190.15
4132,2107,B0B3X2BY3M,5,3466.97
4133,2108,B08VFF6JQ8,4,1177.78
4134,2108,B09X76VL5L,4,1524.18
4135,2109,B01LY9W8AF,3,971.94
4136,2109,B09TBCVJS3,1,5907.43
4137,2110,B098K3H92Z,2,582.61
4138,2110,B08TDJNM3G,3,57.1
4139,2110,B09NL4DJ2Z,3,138.81
4140,2111,B01LYU3BZF,3,2197.14
4141,2111,B07NKNBTT3,4,764.62
4142,2111,B0BNDD9TN6,5,13748.46
4143,2112,B08CHKQ8D4,1,696.18
4144,2112,B01J8S6X2I,1,493.06
4145,2112,B09H3BXWTK,3,593.58
4146,2113,B08WKCTFF3,5,889.44
4147,2113,B09ZTZ9N3Q,1,1041.9
4148,2113,B0B5V47VK4,4,43468.51
4149,2114,B07RZZ1QSW,3,325.89
4150,2114,B00PVT30YI,4,278.28
4151,2115,B08WRBG3XW,2,191.06
4152,2115,B08QHLXWV3,5,6847.43
4153,2115,B078JBK4GX,4,2498.07
4154,2116,B099K9ZX65,3,20737.49
4155,2116,B0B4F2XCK3,4,12679.97
4156,2117,B08JW1GVS7,3,2170.47
4157,2118,B00LHZW3XY,2,123.05
4158,2118,B07L9FW9GF,5,147.34
4159,2118,B09XBJ1CTN,3,621.44
4160,2119,B0798PJPCL,4,1867.21
4161,2119,B0B3XXSB1K,1,45719.1
4162,2119,B009VCGPSY,3,259.81
4163,2120,B008YW8M0G,2,741.42
4164,2120,B08JV91JTK,1,462.99
4165,2120,B01F7B2JCI,2,182.38
4166,2121,B07H1S7XW8,2,88.98
4167,2122,B00GE55L22,5,285.7
4168,2122,B00LOD70SC,4,175.75
4169,2123,B00YQLG7GK,4,1687.31
4170,2124,B00TDD0YM4,2,1446.64
4171,2124,B09BNXQ6BR,2,2792.38
4172,2124,B07WGPBXY9,1,882.49
4173,2125,B07CVR2L5K,3,1601.73
4174,2126,B08CNLYKW5,2,1677.94
4175,2126,B00H47GVGY,1,1163.82
4176,2127,B09PNKXSKF,5,1914.54
4177,2127,B09RQRZW2X,1,497.79
4178,2127,B07Q4NJQC5,2,291.64
4179,2128,B09GFM8CGS,1,6418.95
4180,2128,B0B4T8RSJ1,4,98.34
4181,2128,B07Z51CGGH,2,5275.03
4182,2129,B0BCYQY9X5,3,8461.36
4183,2129,B09BNXQ6BR,3,2697.48
4184,2129,B09C6FML9B,5,308.45
4185,2130,B0B5B6PQCT,2,1988.76
4186,2130,B08FB2LNSZ,1,1430.46
4187,2130,B01L6MT7E0,2,8381.56
4188,2131,B07GLNJC25,2,313.96
4189,2131,B0B56YRBNT,4,8776.31
4190,2132,B09MQSCJQ1,5,2260.81
4191,2132,B08MZQBFLN,4,806.94
4192,2133,B098T9CJVQ,4,204.15
4193,2133,B0BDS8MY8J,5,197.29
4194,2133,B09GFWJDY1,4,488.63
4195,2134,B0B4T8RSJ1,3,94.78
4196,2134,B005LJQMZC,4,463.15
4197,2134,B07GXHC691,5,94.9
4198,2135,B08J7VCT12,2,6784.11
4199,2135,B09DG9VNWB,4,11578.83
4200,2136,B08VGM3YMF,5,197.25
4201,2137,B09YDFDVNS,2,1259.14
4202,2138,B07W4HTS8Q,5,1820.87
4203,2138,B0B25LQQPC,3,3272.51
4204,2139,B0BGPN4GGH,1,1065.64
4205,2139,B097R25DP7,2,1550.76
4206,2140,B09VGS66FV,1,1301.35
4207,2141,B09LV1CMGH,4,861.14
4208,2142,B08GM5S4CQ,2,6909.44
4209,2143,B08J82K4GX,1,9751.39
4210,2144,B07QZ3CZ48,1,390.44
4211,2144,B07QHHCB27,2,1456.51
4212,2144,B076B8G5D8,2,768.24
4213,2145,B0B86CDHL1,1,332.62
4214,2145,B09NL4DJ2Z,2,134.75
4215,2145,B09C6FML9B,4,316.3
4216,2146,B01LONQBDG,3,340.7
4217,2147,B08CF4SCNP,1,288.39
4218,2147,B005LJQMCK,3,406.3
4219,2148,B09ZVJXN5L,5,745.02
4220,2148,B09X76VL5L,1,1547.19
4221,2149,B08HDJ86NZ,1,321.22
4222,2149,B00YQLG7GK,4,1613.33
4223,2149,B00A0VCJPI,1,1450.45
4224,2150,B07YNHCW6N,3,546.01
4225,2151,B0B5RP43VN,4,1447.26
4226,2151,B07XLCFSSN,3,865.82
4227,2152,B0BDG6QDYD,5,891.33
4228,2153,B09NC2TY11,2,2485.41
4229,2154,B07JQKQ91F,4,498.11
4230,2154,B005LJQMCK,4,403.29
4231,2155,B07W4HTS8Q,2,1897.74
4232,2155,B07SLMR1K6,2,515.07
4233,2155,B07XLML2YS,4,2487.65
4234,2156,B09TT6BFDX,3,397.23
4235,2156,B0B4F2XCK3,2,12448.41
4236,2157,B07SLNG3LW,3,3717.39
4237,2157,B08FN6WGDQ,1,4753.39
4238,2157,B09N6TTHT6,1,86.6
4239,2158,B09CMM3VGK,3,175.57
4240,2158,B00EDJJ7FS,2,3071.42
4241,2158,B07WG8PDCW,1,343.09
4242,2159,B01CS4A5V4,4,693.43
4243,2159,B0994GFWBH,3,135.14
4244,2160,B08YD264ZS,1,981.87
4245,2160,B07WHSJXLF,1,20473.62
4246,2160,B092JHPL72,5,241.65
4247,2161,B08JMC1988,1,985.79
4248,2161,B09NY7W8YD,5,7666.36
4249,2162,B0B3CPQ5PF,1,27806.81
4250,2162,B07JPX9CR7,2,563.9
4251,2162,B0B53DS4TF,5,4872.03
4252,2163,B08JMC1988,2,988.32
4253,2164,B09NBZ36F7,3,2045.81
4254,2165,B08DCVRW98,4,207.38
4255,2166,B08DDRGWTJ,4,222.33
4256,2166,B0B4T6MR8N,1,85.29
4257,2166,B08FD2VSD9,1,24803.87
4258,2167,B09YV3K34W,5,2119.68
4259,2167,B09HQSV46W,5,20968.74
4260,2168,B0B3RS9DNF,2,1923.74
4261,2168,B09F6VHQXB,2,7155.51
4262,2169,B09BNXQ6BR,2,2714.67
4263,2169,B075K76YW1,2,968.64
4264,2170,B07WGPKMP5,2,14953.19
4265,2170,B06XMZV7RH,4,300.02
4266,2170,B076B8G5D8,2,772.26
4267,2171,B08MXJYB2V,5,2345.45
4268,2171,B078JF6X9B,5,3600.81
4269,2171,B0B9BXKBC7,2,1710.77
4270,2172,B099PR2GQJ,3,629.88
4271,2173,B0B31BYXQQ,2,1367.99
4272,2174,B09SDDQQKP,5,1767.41
4273,2175,B09JPC82QC,3,19973.6
4274,2175,B09M869Z5V,5,568.21
4275,2176,B095JQVC7N,3,42105.81
4276,2176,B0759QMF85,2,1461.56
4277,2177,B07GMFY9QM,1,369.3
4278,2178,B07F1T31ZZ,3,237.2
4279,2179,B09RFB2SJQ,2,488.33
4280,2179,B008YW8M0G,1,758.26
4281,2180,B0BC8BQ432,1,54824.08
4282,2180,B00A7PLVU6,3,716.46
4283,2181,B08LT9BMPP,5,1471.05
4284,2181,B08H673XKN,5,3198.28
4285,2182,B07YY1BY5B,4,1480.59
4286,2182,B091V8HK8Z,3,1297.51
4287,2183,B09X76VL5L,4,1594.65
4288,2183,B08J82K4GX,4,9662.27
4289,2183,B08D64C9FN,1,557.13
4290,2184,B09NL7LBWT,1,1049.74
4291,2184,B09MY4W73Q,5,463.53
4292,2185,B07GQD4K6L,5,368.32
4293,2186,B09CKSYBLR,3,980.99
4294,2187,B07N2MGB3G,5,1671.68
4295,2188,B014SZO90Y,2,255.57
4296,2188,B082LZGK39,1,196.75
4297,2188,B08CF4SCNP,2,290.06
4298,2189,B01MUAUOCX,4,670.22
4299,2189,B0BBMPH39N,4,279.95
4300,2190,B08C7TYHPB,1,662.25
4301,2190,B08H9Z3XQW,1,437.19
4302,2191,B08D75R3Z1,1,291.07
4303,2191,B08CRRQK6Z,2,4864.01
4304,2192,B01MRARGBW,3,189.72
4305,2192,B07BKSSDR2,4,865.02
4306,2193,B07VJ9ZTXS,5,296.46
4307,2193,B09LH32678,5,864.39
4308,2194,B09NHVCHS9,5,56.67
4309,2195,B0BMVWKZ8G,4,1935.7
4310,2195,B014HDJ7ZE,5,5107.95
4311,2196,B08VF8V79P,5,1053.5
4312,2196,B09GFLXVH9,2,6445.93
4313,2197,B0B15CPR37,5,31479.2
4314,2197,B07MDRGHWQ,4,5644.77
4315,2198,B08QJJCY2Q,4,162.85
4316,2198,B01C8P29T4,4,575.09
4317,2198,B097JQ1J5G,1,177.71
4318,2199,B0B84QN4CN,4,628.32
4319,2199,B08JKPVDKL,1,271.45
4320,2200,B084PJSSQ1,3,1297.48
4321,2200,B017NC2IPM,4,1760.77
4322,2200,B07YNHCW6N,4,527.95
4323,2201,B09F9YQQ7B,3,13763.34
4324,2202,B08C4Z69LN,4,1744.52
4325,2203,B009UORDX4,1,926.17
4326,2203,B0B6F8HHR6,1,24115.71
4327,2203,B07JNVF678,4,343.87
4328,2204,B00LY12TH6,2,225.85
4329,2204,B07HK53XM4,2,265.49
4330,2205,B097XJQZ8H,5,2422.14
4331,2206,B07YR26BJ3,4,1179.66
4332,2206,B071SDRGWL,5,348.18
4333,2207,B09ZPJT8B2,2,11694.03
4334,2207,B00LM4X3XE,2,86.54
4335,2207,B086WMSCN3,1,1157.53
4336,2208,B014I8SX4Y,3,297.62
4337,2209,B08H6CZSHT,1,2823.06
4338,2209,B08D9MNH4B,4,5881.57
4339,2210,B097R4D42G,1,4886.33
4340,2210,B09DSXK8JX,2,10264.47
4341,2211,B09YLX91QR,5,176.84
4342,2211,B0B3CQBRB4,5,28478.96
4343,2211,B09CGLY5CX,2,1910.9
4344,2212,B0B2CWRDB1,4,5718.24
4345,2212,B0B19VJXQZ,5,26541.04
4346,2213,B00GG59HU2,5,459.47
4347,2213,B07DKZCZ89,3,117.68
4348,2214,B07WNK1FFN,1,1241.94
4349,2215,B08W56G1K9,2,98.5
4350,2215,B07WDK3ZS2,3,20079.22
4351,2215,B00HVXS7WC,4,1935.87
4352,2216,B09NJN8L25,4,58.47
4353,2216,B01N1XVVLC,3,9470.78
4354,2217,B095XCRDQW,3,915.37
4355,2217,B0B65MJ45G,1,132.07
4356,2218,B0B9BD2YL4,1,2517.08
4357,2218,B09RWZRCP1,1,382.02
4358,2218,B07VX71FZP,4,1142.1
4359,2219,B08QX1CC14,5,7214.6
4360,2219,B07VX71FZP,5,1168.2
4361,2220,B08TTRVWKY,5,1053.75
4362,2220,B0B8VQ7KDS,3,1266.74
4363,2221,B07L8KNP5F,3,596.72
4364,2221,B09YHLPQYT,5,236.88
4365,2221,B097R2V1W8,5,2561.47
4366,2222,B014HDJ7ZE,5,5127.57
4367,2222,B07RX14W1Q,2,486.04
4368,2222,B00P93X0VO,4,112.93
4369,2223,B09P18XVW6,3,2465.61
4370,2223,B08TV2P1N8,4,1364.64
4371,2223,B0B61DSF17,2,197.37
4372,2224,B009P2LK80,3,1397.69
4373,2224,B08TGG316Z,5,958.42
4374,2224,B0B16KD737,2,8390.58
4375,2225,B01MRARGBW,4,189.6
4376,2225,B08ZHYNTM1,4,2854.53
4377,2226,B0B4T6MR8N,4,85.99
4378,2226,B08HDCWDXD,1,3020.37
4379,2227,B00KXULGJQ,3,1860.73
