order_id,order_date,customer_id,seller_id,order_status
1465,16-04-2023,35,31,Delivered
1466,08-03-2023,2187,19,Cancelled
1467,01-01-2025,1434,3,Delivered
1468,26-09-2024,5410,7,Delivered
1469,18-06-2023,648,40,Delivered
1470,29-01-2024,2785,26,Pending
1471,09-08-2023,4380,38,Shipped
1472,13-12-2025,1175,40,Shipped
1473,11-10-2023,1065,30,Shipped
1474,19-11-2023,8436,7,Pending
1475,03-04-2024,4649,3,Returned
1476,24-11-2024,2668,31,Pending
1477,04-01-2025,8338,20,Shipped
1478,01-04-2025,6849,16,Shipped
1479,30-10-2024,3450,16,Pending
1480,01-11-2023,2544,3,Delivered
1481,01-05-2023,1929,10,Delivered
1482,08-07-2025,2067,10,Delivered
1483,01-08-2024,5452,21,Delivered
1484,13-09-2025,7133,27,Delivered
1485,11-09-2024,3437,31,Delivered
1486,15-01-2025,2565,26,Delivered
1487,07-12-2024,1083,4,Delivered
1488,31-05-2024,6383,12,Pending
1489,07-08-2025,6513,21,Pending
1490,30-09-2023,5357,28,Cancelled
1491,12-01-2024,122,11,Shipped
1492,01-05-2025,1528,32,Cancelled
1493,31-10-2023,689,9,Delivered
1494,16-11-2025,8116,18,Delivered
1495,05-01-2024,6847,3,Delivered
1496,08-01-2025,5620,40,Cancelled
1497,21-11-2024,45,7,Pending
1498,23-10-2025,3305,14,Delivered
1499,11-11-2024,8274,18,Returned
1500,18-12-2025,3223,28,Delivered
1501,20-07-2025,8965,19,Pending
1502,02-04-2023,4662,22,Delivered
1503,14-04-2025,1029,31,Returned
1504,07-08-2025,3784,21,Delivered
1505,09-07-2025,4337,20,Delivered
1506,14-04-2024,4164,26,Shipped
1507,09-01-2023,8696,15,Delivered
1508,30-03-2024,7361,16,Returned
1509,05-01-2023,7046,4,Delivered
1510,14-07-2024,8770,35,Returned
1511,03-02-2023,8221,20,Delivered
1512,14-10-2025,3497,35,Shipped
1513,26-08-2023,3848,25,Cancelled
1514,29-12-2023,8931,13,Delivered
1515,29-05-2025,1306,22,Delivered
1516,09-09-2025,339,7,Delivered
1517,12-06-2024,2770,19,Shipped
1518,01-05-2025,2652,28,Delivered
1519,02-12-2023,5922,7,Shipped
1520,25-09-2024,8886,36,Delivered
1521,06-06-2023,2549,8,Delivered
1522,05-05-2024,1082,18,Delivered
1523,21-08-2023,7394,22,Delivered
1524,21-10-2025,8759,30,Delivered
1525,12-09-2025,4560,6,Cancelled
1526,08-07-2023,5788,12,Returned
1527,23-01-2024,8935,17,Delivered
1528,26-06-2023,1040,11,Delivered
1529,01-12-2024,2628,34,Delivered
1530,07-09-2025,5758,2,Cancelled
1531,08-03-2025,7085,7,Returned
1532,10-03-2024,2745,13,Pending
1533,18-05-2023,3716,32,Pending
1534,04-03-2025,5280,24,Delivered
1535,27-03-2023,597,29,Delivered
1536,08-01-2023,5824,2,Cancelled
1537,24-11-2024,6809,1,Cancelled
1538,07-08-2025,1397,9,Delivered
1539,02-12-2025,1909,38,Delivered
1540,27-08-2025,8100,36,Cancelled
1541,03-09-2023,533,21,Delivered
1542,01-10-2024,8800,28,Shipped
1543,21-03-2023,1747,4,Shipped
1544,08-10-2023,4232,25,Delivered
1545,28-07-2024,5570,27,Delivered
1546,23-12-2025,5961,5,Pending
1547,23-09-2024,4913,27,Delivered
1548,23-02-2023,4672,21,Delivered
1549,10-07-2023,2252,34,Delivered
1550,12-01-2025,1858,7,Shipped
1551,14-11-2024,5216,8,Delivered
1552,10-03-2024,1292,15,Delivered
1553,20-07-2024,5104,36,Delivered
1554,31-08-2024,9050,20,Delivered
1555,06-04-2025,668,20,Returned
1556,10-07-2023,5461,18,Delivered
1557,08-10-2023,1127,7,Delivered
1558,07-08-2023,7815,3,Pending
1559,09-01-2025,6652,35,Delivered
1560,25-06-2024,2602,38,Delivered
1561,17-06-2023,5474,11,Delivered
1562,01-08-2023,276,31,Delivered
1563,17-09-2023,2775,33,Delivered
1564,15-04-2025,87,34,Shipped
1565,20-01-2024,8072,36,Delivered
1566,02-05-2023,7041,14,Returned
1567,30-01-2024,8648,19,Cancelled
1568,06-10-2023,6628,38,Returned
1569,12-08-2024,4414,16,Delivered
1570,10-05-2025,4178,39,Pending
1571,03-01-2023,1878,26,Delivered
1572,02-06-2024,2101,37,Delivered
1573,03-09-2023,4077,9,Delivered
1574,17-04-2024,4096,3,Delivered
1575,19-03-2025,2179,14,Shipped
1576,19-08-2023,47,14,Delivered
1577,29-01-2023,6773,7,Cancelled
1578,27-02-2024,7325,10,Delivered
1579,10-09-2023,6042,21,Returned
1580,14-02-2025,8502,18,Pending
1581,17-02-2024,2391,14,Returned
1582,24-12-2024,3081,16,Pending
1583,28-09-2025,4488,28,Delivered
1584,31-05-2024,51,28,Pending
1585,21-11-2023,1007,4,Pending
1586,09-12-2025,4737,14,Returned
1587,15-08-2023,4706,10,Shipped
1588,26-07-2024,2901,28,Delivered
1589,27-08-2025,8677,5,Pending
1590,13-12-2024,4968,15,Pending
1591,16-02-2024,4516,31,Returned
1592,06-07-2024,2629,31,Delivered
1593,16-06-2025,2188,2,Delivered
1594,22-09-2025,6301,15,Delivered
1595,13-08-2023,4386,24,Shipped
1596,22-07-2023,4454,34,Shipped
1597,06-04-2025,333,5,Delivered
1598,09-05-2024,4634,17,Delivered
1599,21-12-2025,2998,32,Delivered
1600,02-11-2023,321,21,Returned
1601,29-11-2024,24,31,Delivered
1602,19-01-2024,1778,20,Returned
1603,29-05-2024,4456,38,Delivered
1604,03-04-2025,5848,7,Returned
1605,24-08-2025,3216,16,Cancelled
1606,04-04-2023,5508,23,Pending
1607,08-05-2024,8725,22,Pending
1608,11-04-2024,7059,36,Delivered
1609,06-06-2023,1691,37,Delivered
1610,18-04-2024,6730,3,Delivered
1611,14-08-2025,6757,35,Delivered
1612,30-07-2023,8988,29,Delivered
1613,28-03-2024,3515,14,Cancelled
1614,18-07-2023,600,17,Delivered
1615,17-04-2025,1971,18,Pending
1616,04-03-2024,1532,22,Delivered
1617,01-09-2023,1533,17,Delivered
1618,01-04-2023,7799,18,Delivered
1619,14-01-2023,8021,14,Returned
1620,08-11-2024,1640,6,Delivered
1621,22-07-2024,2,28,Cancelled
1622,31-12-2024,7412,36,Delivered
1623,25-02-2023,1598,37,Delivered
1624,17-07-2024,3155,12,Delivered
1625,24-04-2024,741,12,Delivered
1626,04-03-2024,3239,9,Shipped
1627,01-08-2025,1004,29,Delivered
1628,03-10-2023,516,8,Delivered
1629,20-01-2025,4909,28,Delivered
1630,10-05-2023,2607,31,Returned
1631,16-01-2023,2808,24,Delivered
1632,27-12-2025,2869,27,Delivered
1633,23-06-2023,2582,14,Delivered
1634,11-11-2023,6801,7,Returned
1635,14-04-2024,2723,18,Cancelled
1636,16-07-2025,2579,39,Delivered
1637,08-07-2025,6962,12,Pending
1638,25-07-2024,5173,17,Delivered
1639,11-02-2023,3216,26,Shipped
1640,08-02-2025,8773,30,Delivered
1641,25-08-2023,2078,4,Delivered
1642,28-12-2025,1855,36,Pending
1643,19-03-2025,2216,4,Delivered
1644,19-04-2024,2072,16,Delivered
1645,07-11-2025,8908,5,Delivered
1646,21-06-2023,5557,34,Delivered
1647,15-06-2024,4279,22,Delivered
1648,01-01-2024,722,28,Pending
1649,25-02-2024,2290,15,Delivered
1650,26-11-2025,2422,40,Pending
1651,27-05-2023,6917,35,Delivered
1652,21-10-2024,7552,11,Shipped
1653,22-11-2024,491,3,Delivered
1654,25-02-2023,397,2,Delivered
1655,22-10-2024,2703,38,Delivered
1656,19-06-2023,3120,31,Delivered
1657,18-06-2025,8832,24,Delivered
1658,22-02-2023,2454,23,Cancelled
1659,15-02-2025,1887,33,Shipped
1660,21-08-2024,4274,11,Delivered
1661,30-10-2023,8848,31,Shipped
1662,02-10-2025,8557,5,Delivered
1663,26-12-2023,4735,33,Delivered
1664,05-10-2024,6217,31,Delivered
1665,04-11-2025,7122,30,Delivered
1666,01-04-2023,801,1,Shipped
1667,18-05-2024,6192,23,Cancelled
1668,01-07-2023,5923,34,Shipped
1669,21-12-2025,2457,26,Returned
1670,09-09-2023,3864,27,Delivered
1671,05-07-2024,8384,15,Cancelled
1672,26-01-2025,803,24,Shipped
1673,15-12-2023,6150,3,Delivered
1674,20-08-2025,869,27,Delivered
1675,07-05-2024,6721,39,Pending
1676,28-12-2024,279,40,Delivered
1677,15-09-2023,1058,4,Shipped
1678,07-04-2023,2006,26,Shipped
1679,18-12-2025,2036,36,Delivered
1680,19-06-2024,4238,12,Pending
1681,17-10-2025,4080,34,Delivered
1682,13-02-2025,3076,34,Delivered
1683,29-03-2025,4388,16,Delivered
1684,15-05-2023,2319,26,Shipped
1685,16-12-2023,8548,37,Shipped
1686,14-04-2025,4876,11,Delivered
1687,12-05-2024,6878,9,Cancelled
1688,18-12-2025,7060,14,Delivered
1689,26-09-2024,4127,6,Pending
1690,25-03-2023,6393,19,Returned
1691,17-11-2023,5812,24,Shipped
1692,28-03-2023,3058,26,Delivered
1693,25-01-2025,5570,35,Delivered
1694,24-08-2024,3141,2,Delivered
1695,20-08-2025,6182,20,Returned
1696,27-07-2024,4762,33,Delivered
1697,07-04-2024,1786,24,Delivered
1698,22-10-2025,8500,12,Shipped
1699,10-11-2024,2200,30,Delivered
1700,27-11-2024,616,19,Delivered
1701,19-08-2024,3913,14,Delivered
1702,03-03-2024,5818,13,Shipped
1703,07-10-2024,2002,26,Delivered
1704,17-10-2023,1675,6,Delivered
1705,20-07-2025,8622,30,Delivered
1706,09-04-2023,3255,16,Delivered
1707,10-02-2024,8071,14,Delivered
1708,09-04-2025,5293,15,Delivered
1709,12-04-2025,570,5,Delivered
1710,31-10-2025,8138,21,Returned
1711,15-07-2023,7565,33,Returned
1712,10-12-2025,138,1,Delivered
1713,03-03-2024,436,2,Delivered
1714,16-11-2024,6800,8,Delivered
1715,08-12-2025,215,16,Returned
1716,14-11-2024,7738,32,Shipped
1717,03-08-2024,1962,27,Delivered
1718,13-03-2024,6419,24,Cancelled
1719,02-10-2023,950,5,Shipped
1720,26-05-2023,2019,34,Shipped
1721,11-08-2023,8835,19,Delivered
1722,18-04-2024,6505,34,Pending
1723,03-12-2024,433,38,Delivered
1724,14-04-2025,3191,11,Delivered
1725,17-03-2024,8288,10,Delivered
1726,06-05-2024,7394,18,Cancelled
1727,22-11-2024,6853,5,Delivered
1728,06-06-2024,598,19,Delivered
1729,30-11-2025,8784,27,Delivered
1730,21-01-2025,349,22,Delivered
1731,05-10-2025,6480,28,Returned
1732,05-04-2023,8509,7,Delivered
1733,21-09-2023,6989,2,Delivered
1734,31-01-2024,908,34,Delivered
1735,09-01-2025,6400,26,Delivered
1736,25-02-2023,6329,10,Pending
1737,29-05-2023,5250,14,Delivered
1738,26-12-2023,3582,17,Cancelled
1739,29-12-2024,853,28,Delivered
1740,12-06-2025,1783,32,Pending
1741,19-05-2025,2337,40,Delivered
1742,10-12-2025,4322,19,Delivered
1743,26-08-2023,3967,20,Delivered
1744,16-12-2025,7331,13,Cancelled
1745,03-09-2024,3890,31,Delivered
1746,14-04-2025,756,14,Delivered
1747,05-02-2025,2034,4,Delivered
1748,28-01-2025,7398,2,Delivered
1749,05-11-2025,6034,37,Delivered
1750,15-08-2024,4682,37,Delivered
1751,02-02-2023,7424,17,Delivered
1752,05-04-2025,6894,40,Returned
1753,30-08-2024,7475,6,Shipped
1754,25-10-2023,8770,24,Returned
1755,23-05-2024,2408,22,Delivered
1756,25-08-2024,349,33,Shipped
1757,03-02-2024,2870,13,Delivered
1758,14-01-2024,3655,19,Delivered
1759,30-05-2025,6623,37,Delivered
1760,15-04-2025,377,36,Pending
1761,14-11-2023,6521,8,Pending
1762,05-05-2025,501,29,Delivered
1763,18-03-2024,5071,36,Delivered
1764,30-11-2025,3611,21,Cancelled
1765,14-05-2024,8524,9,Delivered
1766,06-08-2024,51,23,Returned
1767,30-08-2023,2335,37,Returned
1768,30-11-2024,491,36,Delivered
1769,11-04-2025,5878,35,Delivered
1770,08-06-2025,4359,6,Returned
1771,13-02-2025,5648,27,Delivered
1772,19-03-2024,245,36,Pending
1773,22-05-2025,1610,10,Delivered
1774,18-12-2025,5140,37,Cancelled
1775,04-09-2023,4128,13,Shipped
1776,27-03-2025,8872,10,Delivered
1777,28-09-2024,8340,18,Delivered
1778,02-03-2023,2691,31,Delivered
1779,03-01-2023,107,33,Returned
1780,11-03-2025,6379,5,Delivered
1781,28-08-2023,6344,33,Delivered
1782,03-06-2023,1331,13,Cancelled
1783,22-02-2023,786,5,Returned
1784,16-12-2025,918,40,Shipped
1785,14-06-2023,4802,39,Delivered
1786,20-10-2024,891,30,Returned
1787,29-12-2023,8550,13,Pending
1788,22-04-2025,2354,4,Cancelled
1789,27-03-2024,4585,18,Delivered
1790,11-10-2025,7220,29,Shipped
1791,11-03-2025,2660,4,Pending
1792,14-10-2023,6607,27,Delivered
1793,08-10-2023,5646,2,Delivered
1794,04-10-2025,7769,25,Delivered
1795,26-11-2023,1095,17,Delivered
1796,24-03-2025,8585,35,Shipped
1797,18-05-2023,3200,13,Delivered
1798,18-07-2025,3803,6,Delivered
1799,05-10-2024,5864,11,Delivered
1800,07-12-2024,6576,7,Pending
1801,12-06-2023,7607,1,Delivered
1802,03-12-2023,1666,6,Delivered
1803,01-01-2023,6224,8,Delivered
1804,14-05-2025,3899,33,Cancelled
1805,29-09-2023,7664,32,Cancelled
1806,09-02-2025,1987,13,Delivered
1807,05-07-2025,1218,35,Shipped
1808,20-09-2024,4336,38,Delivered
1809,12-12-2023,5293,4,Delivered
1810,21-03-2025,4818,33,Delivered
1811,13-07-2023,7065,18,Shipped
1812,19-04-2023,3875,29,Delivered
1813,27-05-2024,1665,26,Pending
1814,30-12-2025,1775,10,Pending
1815,20-10-2025,8412,11,Delivered
1816,03-06-2023,230,11,Delivered
1817,03-10-2025,8786,12,Delivered
1818,01-02-2024,4278,34,Returned
1819,18-12-2023,8948,22,Pending
1820,15-06-2025,3832,28,Delivered
1821,12-05-2024,1884,33,Delivered
1822,14-10-2024,6692,2,Cancelled
1823,13-04-2024,7367,2,Pending
1824,27-05-2025,6600,8,Pending
1825,06-09-2025,1001,26,Pending
1826,28-04-2024,6637,34,Delivered
1827,01-02-2023,5982,1,Returned
1828,22-10-2023,1383,11,Delivered
1829,03-04-2024,5723,21,Delivered
1830,26-06-2023,6445,24,Delivered
1831,17-11-2024,8833,29,Delivered
1832,26-06-2024,6635,37,Delivered
1833,30-05-2023,8567,12,Delivered
1834,12-10-2023,5364,37,Returned
1835,24-07-2025,647,36,Shipped
1836,26-04-2024,7045,40,Shipped
1837,03-02-2023,2595,9,Delivered
1838,08-11-2024,556,39,Delivered
1839,06-06-2025,4109,33,Shipped
1840,24-09-2023,4885,39,Cancelled
1841,14-11-2025,1082,6,Shipped
1842,11-12-2024,7404,35,Pending
1843,15-03-2023,7232,6,Cancelled
1844,02-01-2024,3855,35,Returned
1845,05-07-2025,6398,31,Delivered
1846,18-01-2024,430,40,Pending
1847,16-07-2024,6234,5,Delivered
1848,02-08-2025,8109,40,Pending
1849,26-02-2025,8880,10,Returned
1850,01-11-2025,8147,10,Delivered
1851,17-10-2024,8457,37,Delivered
1852,08-10-2025,626,35,Cancelled
1853,09-12-2025,11,26,Delivered
1854,01-05-2024,6041,4,Shipped
1855,03-03-2023,5905,25,Returned
1856,10-11-2024,7482,37,Delivered
1857,04-03-2023,2046,11,Shipped
1858,27-12-2023,5614,24,Shipped
1859,29-05-2024,2991,34,Returned
1860,01-08-2025,6457,13,Delivered
1861,23-12-2024,4820,12,Delivered
1862,30-09-2023,8728,37,Shipped
1863,12-03-2025,3641,13,Delivered
1864,27-11-2024,6634,11,Shipped
1865,13-06-2023,5372,12,Cancelled
1866,16-09-2025,2915,22,Returned
1867,10-12-2023,2816,26,Delivered
1868,31-03-2024,5626,34,Cancelled
1869,29-07-2023,3663,33,Delivered
1870,12-03-2025,6050,24,Delivered
1871,29-09-2025,8503,17,Returned
1872,26-10-2024,257,40,Cancelled
1873,25-09-2025,4708,17,Delivered
1874,16-01-2023,3182,20,Delivered
1875,15-11-2025,1221,8,Pending
1876,18-09-2025,2701,4,Delivered
1877,04-12-2025,5466,38,Delivered
1878,05-07-2024,618,6,Cancelled
1879,06-03-2024,6464,20,Delivered
1880,28-10-2024,4812,30,Delivered
1881,31-10-2024,5371,13,Delivered
1882,19-03-2024,2843,24,Delivered
1883,09-05-2025,7797,34,Delivered
1884,02-05-2024,6984,29,Cancelled
1885,04-04-2023,264,40,Shipped
1886,03-11-2023,1788,19,Delivered
1887,14-03-2023,5798,12,Pending
1888,23-02-2025,8671,8,Pending
1889,04-05-2023,2157,31,Delivered
1890,10-07-2024,5915,9,Delivered
1891,19-11-2025,8631,36,Cancelled
1892,03-04-2025,2668,9,Cancelled
1893,26-05-2025,6818,4,Cancelled
1894,03-11-2025,6808,29,Pending
1895,26-07-2024,4894,11,Delivered
1896,06-10-2025,5536,33,Cancelled
1897,26-07-2024,8870,22,Returned
1898,14-01-2025,5200,40,Shipped
1899,31-12-2023,8226,9,Shipped
1900,01-09-2023,1360,28,Cancelled
1901,22-02-2023,2231,1,Delivered
1902,29-03-2023,2555,20,Cancelled
1903,15-04-2024,3803,5,Delivered
1904,26-09-2023,1897,21,Cancelled
1905,22-05-2023,3414,1,Cancelled
1906,27-11-2024,7873,3,Delivered
1907,21-05-2025,2985,7,Shipped
1908,13-09-2024,4660,34,Returned
1909,01-03-2025,8039,10,Pending
1910,30-03-2024,6932,29,Pending
1911,22-08-2024,6772,10,Delivered
1912,23-09-2023,6002,33,Delivered
1913,25-01-2025,4718,14,Delivered
1914,12-12-2025,3579,12,Delivered
1915,01-10-2023,3120,5,Delivered
1916,14-02-2024,2347,1,Shipped
1917,09-07-2023,967,25,Delivered
1918,04-07-2023,8513,16,Returned
1919,21-06-2024,8021,11,Delivered
1920,06-08-2025,5653,2,Delivered
1921,23-08-2025,6620,34,Delivered
1922,22-07-2025,2900,12,Cancelled
1923,10-09-2025,7607,21,Shipped
1924,13-01-2025,4353,31,Delivered
1925,15-02-2025,2536,37,Delivered
1926,28-10-2024,2334,40,Delivered
1927,12-11-2025,7432,25,Delivered
1928,29-07-2023,6431,4,Delivered
1929,19-06-2025,1982,31,Delivered
1930,10-05-2023,7491,14,Delivered
1931,26-06-2025,3560,37,Delivered
1932,01-03-2023,5339,12,Delivered
1933,14-11-2023,3508,27,Delivered
1934,26-07-2023,6998,21,Delivered
1935,12-09-2024,3872,36,Delivered
1936,29-04-2024,2729,21,Cancelled
1937,15-05-2024,8851,14,Cancelled
1938,22-09-2024,4371,27,Delivered
1939,28-09-2025,7587,32,Delivered
1940,27-11-2023,6441,19,Delivered
1941,10-02-2023,5450,17,Shipped
1942,17-10-2025,1909,12,Pending
1943,17-06-2025,45,12,Delivered
1944,20-06-2025,1145,11,Delivered
1945,09-11-2024,4039,39,Pending
1946,15-12-2025,8155,8,Delivered
1947,01-10-2025,5356,9,Delivered
1948,25-09-2023,2446,2,Delivered
1949,03-10-2023,5969,26,Delivered
1950,21-01-2024,2839,3,Delivered
1951,27-06-2024,8011,39,Pending
1952,28-11-2025,8249,33,Pending
1953,16-12-2024,3451,24,Cancelled
1954,14-01-2024,3880,35,Returned
1955,05-05-2023,663,13,Delivered
1956,23-07-2024,4950,16,Returned
1957,17-06-2023,5255,8,Pending
1958,17-05-2023,5684,11,Delivered
1959,11-07-2023,375,10,Delivered
1960,14-12-2024,394,6,Shipped
1961,12-02-2024,7832,18,Delivered
1962,27-04-2023,3217,1,Returned
1963,20-08-2025,1355,14,Pending
1964,10-07-2023,1887,10,Returned
1965,10-04-2023,2473,10,Delivered
1966,29-02-2024,2579,8,Pending
1967,19-04-2025,7645,9,Delivered
1968,24-08-2023,1463,8,Delivered
1969,22-02-2025,6598,7,Delivered
1970,06-01-2024,686,8,Delivered
1971,03-07-2025,2229,22,Pending
1972,24-05-2024,3244,40,Delivered
1973,17-03-2023,4811,37,Delivered
1974,02-06-2025,6231,22,Delivered
1975,28-01-2023,2931,30,Shipped
1976,02-12-2025,1698,10,Shipped
1977,27-12-2023,1646,6,Shipped
1978,16-02-2023,6469,34,Delivered
1979,21-11-2024,144,37,Cancelled
1980,03-10-2023,2460,39,Shipped
1981,08-02-2025,2111,2,Delivered
1982,21-01-2025,5734,25,Delivered
1983,03-01-2023,3517,37,Cancelled
1984,20-09-2023,8136,2,Delivered
1985,13-04-2024,7434,8,Delivered
1986,18-07-2024,3126,28,Cancelled
1987,30-10-2024,8842,24,Returned
1988,20-09-2024,2136,14,Delivered
1989,15-06-2024,1228,10,Delivered
1990,16-10-2023,7895,4,Returned
1991,10-09-2023,5929,40,Delivered
1992,08-09-2025,3782,36,Pending
1993,23-07-2024,989,11,Delivered
1994,26-06-2025,1399,28,Returned
1995,15-02-2023,6756,15,Delivered
1996,17-09-2023,4611,34,Delivered
1997,02-12-2024,5234,17,Delivered
1998,16-01-2023,3635,19,Delivered
1999,26-05-2024,961,8,Delivered
2000,13-01-2025,6645,32,Pending
2001,24-01-2025,6934,20,Delivered
2002,29-01-2025,7256,38,Cancelled
2003,31-01-2025,4671,28,Delivered
2004,19-05-2024,4117,31,Delivered
2005,08-10-2023,4115,30,Returned
2006,06-01-2023,1812,3,Delivered
2007,31-08-2023,8425,8,Delivered
2008,29-02-2024,437,27,Delivered
2009,25-07-2023,7362,26,Shipped
2010,04-07-2023,8012,11,Returned
2011,23-11-2025,699,35,Delivered
2012,24-11-2025,1597,24,Pending
2013,08-08-2023,2427,38,Delivered
2014,10-08-2023,5616,4,Pending
2015,22-06-2023,3203,33,Delivered
2016,16-04-2025,7422,7,Delivered
2017,21-04-2023,7569,15,Cancelled
2018,13-06-2023,784,19,Cancelled
2019,22-12-2025,4515,32,Shipped
2020,13-02-2024,6564,12,Delivered
2021,07-02-2024,407,2,Returned
2022,08-01-2024,5717,35,Cancelled
2023,04-07-2025,6979,28,Shipped
2024,13-10-2025,487,14,Delivered
2025,12-01-2023,5469,13,Delivered
2026,04-04-2025,2566,29,Shipped
2027,14-06-2025,6450,28,Delivered
2028,11-06-2023,5788,38,Delivered
2029,10-12-2025,3942,9,Pending
2030,08-02-2023,526,4,Shipped
2031,05-04-2025,6797,28,Delivered
2032,28-09-2024,5413,38,Delivered
2033,19-05-2023,1909,4,Pending
2034,21-09-2025,7658,8,Shipped
2035,18-03-2023,322,17,Delivered
2036,20-05-2023,4417,37,Delivered
2037,07-10-2024,4085,5,Cancelled
2038,19-12-2023,693,17,Delivered
2039,01-09-2024,8142,26,Pending
2040,03-04-2024,1067,13,Pending
2041,18-06-2025,1971,27,Returned
2042,22-08-2024,1673,27,Returned
2043,23-07-2023,2433,14,Pending
2044,10-08-2024,805,32,Pending
2045,29-06-2024,4068,15,Delivered
2046,22-10-2024,7159,12,Delivered
2047,21-11-2025,4737,38,Delivered
2048,02-07-2025,241,5,Shipped
2049,05-12-2023,7059,9,Delivered
2050,14-03-2024,7656,4,Pending
2051,18-12-2023,1732,6,Returned
2052,23-04-2023,2595,2,Shipped
2053,14-07-2023,8942,6,Delivered
2054,26-01-2025,8405,39,Pending
2055,28-10-2023,1835,6,Pending
2056,15-02-2023,8807,33,Shipped
2057,06-11-2025,501,5,Returned
2058,16-06-2024,4983,35,Delivered
2059,26-11-2023,1971,29,Cancelled
2060,04-12-2025,8408,15,Pending
2061,04-11-2025,6125,29,Delivered
2062,20-12-2023,1012,2,Shipped
2063,06-04-2023,6862,31,Cancelled
2064,27-08-2025,1536,12,Delivered
2065,17-02-2025,1395,20,Returned
2066,07-07-2023,1377,11,Pending
2067,07-07-2024,2710,39,Returned
2068,30-10-2025,2465,30,Returned
2069,04-09-2025,820,18,Delivered
2070,27-12-2024,3758,8,Shipped
2071,01-07-2023,6939,8,Cancelled
2072,24-05-2025,722,32,Delivered
2073,29-12-2023,7988,19,Delivered
2074,13-11-2024,6184,23,Delivered
2075,31-07-2025,6524,12,Shipped
2076,03-04-2023,6909,19,Returned
2077,24-02-2025,8959,16,Shipped
2078,29-05-2025,420,18,Pending
2079,13-11-2025,5119,10,Delivered
2080,28-06-2025,191,10,Cancelled
2081,29-07-2023,6324,10,Delivered
2082,29-12-2024,3984,27,Shipped
2083,14-09-2023,6,33,Delivered
2084,28-06-2024,8760,26,Delivered
2085,26-03-2023,7142,9,Shipped
2086,20-03-2025,7857,10,Pending
2087,20-05-2023,6962,2,Delivered
2088,02-07-2023,4914,5,Delivered
2089,20-08-2023,4068,23,Delivered
2090,23-02-2024,6675,7,Delivered
2091,12-03-2024,7785,27,Delivered
2092,30-11-2024,3057,16,Delivered
2093,05-06-2024,5263,36,Delivered
2094,31-03-2025,5447,2,Delivered
2095,07-01-2025,4562,20,Pending
2096,24-10-2023,4296,8,Delivered
2097,28-05-2025,5209,3,Delivered
2098,15-08-2024,4483,2,Returned
2099,03-04-2025,1036,31,Pending
2100,14-05-2023,8451,9,Shipped
2101,27-03-2023,8958,35,Delivered
2102,31-03-2025,7565,36,Delivered
2103,18-07-2023,4449,6,Pending
2104,08-07-2024,6779,34,Delivered
2105,08-04-2024,5349,40,Delivered
2106,18-03-2025,6170,17,Returned
2107,24-05-2024,6486,40,Pending
2108,30-09-2024,8303,25,Shipped
2109,04-07-2023,5363,22,Shipped
2110,04-10-2024,808,8,Delivered
2111,04-10-2023,2959,4,Pending
2112,09-01-2025,4037,25,Delivered
2113,20-12-2024,1858,5,Pending
2114,10-06-2023,6922,4,Delivered
2115,19-03-2025,3394,27,Cancelled
2116,24-05-2024,6731,9,Delivered
2117,20-11-2025,4259,21,Cancelled
2118,25-04-2023,6210,32,Delivered
2119,11-04-2023,406,39,Shipped
2120,06-10-2023,4895,34,Shipped
2121,02-01-2024,770,19,Returned
2122,07-02-2025,4489,36,Returned
2123,02-06-2025,8152,27,Delivered
2124,31-10-2024,7141,17,Delivered
2125,30-01-2023,5092,21,Returned
2126,15-01-2025,8029,29,Cancelled
2127,01-03-2023,7383,20,Cancelled
2128,28-03-2024,3151,33,Delivered
2129,20-05-2025,2144,16,Cancelled
2130,12-06-2024,6627,25,Delivered
2131,13-01-2024,6861,22,Shipped
2132,21-04-2023,1777,26,Cancelled
2133,11-12-2024,3751,4,Delivered
2134,21-05-2025,2626,12,Delivered
2135,25-12-2023,2493,19,Delivered
2136,14-07-2025,7016,31,Pending
2137,28-09-2024,6574,9,Cancelled
2138,18-05-2023,6393,2,Delivered
2139,11-06-2023,2898,18,Delivered
2140,09-07-2023,6104,33,Shipped
2141,28-12-2025,8472,25,Delivered
2142,13-01-2023,8796,1,Delivered
2143,29-08-2025,8459,26,Pending
2144,09-10-2025,2095,13,Delivered
2145,21-12-2023,5872,29,Delivered
2146,13-07-2024,7310,9,Returned
2147,22-06-2024,2689,28,Delivered
2148,29-10-2023,1818,11,Delivered
2149,22-02-2024,8664,17,Delivered
2150,07-09-2025,5606,15,Returned
2151,09-12-2024,6323,35,Delivered
2152,02-08-2025,5741,11,Cancelled
2153,26-06-2024,8423,12,Shipped
2154,19-09-2023,2022,36,Delivered
2155,28-10-2025,5314,17,Cancelled
2156,03-07-2024,773,3,Returned
2157,05-06-2024,5006,24,Shipped
2158,14-08-2025,5547,10,Delivered
2159,07-06-2023,1826,9,Delivered
2160,12-11-2023,7332,19,Pending
2161,23-06-2023,7386,29,Returned
2162,27-02-2024,3980,19,Delivered
2163,29-09-2025,2781,2,Delivered
2164,16-02-2025,2781,5,Pending
2165,25-12-2024,207,35,Delivered
2166,18-05-2023,6342,16,Delivered
2167,06-06-2024,5390,13,Delivered
2168,02-03-2025,3761,21,Delivered
2169,30-06-2024,3760,22,Delivered
2170,17-09-2024,194,3,Delivered
2171,20-11-2025,1133,26,Pending
